id,user/login,body,submitted_at,pr_number
3169084396,erichkeane,,2025-08-29T15:16:28Z,156042
3169143293,jhuber6,,2025-08-29T15:18:39Z,156042
3169144930,jhuber6,,2025-08-29T15:19:16Z,156042
3169167876,erichkeane,,2025-08-29T15:26:56Z,156042
3169185400,jhuber6,,2025-08-29T15:33:08Z,156042
3169195641,erichkeane,,2025-08-29T15:45:34Z,156042
3169239814,jhuber6,,2025-08-29T15:54:47Z,156042
3169251964,erichkeane,,2025-08-29T15:58:17Z,156042
3169252555,erichkeane,,2025-08-29T15:58:30Z,156042
3169049934,jayfoad,,2025-08-29T14:50:13Z,156038
3176272794,dstutt,,2025-09-02T12:14:28Z,156038
3176275832,piotrAMD,,2025-09-02T12:15:09Z,156038
3176277786,piotrAMD,"LGTM

EDIT, modulo comment about grep. Before approving I did check that there were already ""grep"" present in the existing tests, just didn't know about the deprecation.",2025-09-02T12:15:34Z,156038
3176331141,piotrAMD,,2025-09-02T12:29:37Z,156038
3177077971,jayfoad,,2025-09-02T15:26:42Z,156038
3177093038,jayfoad,,2025-09-02T15:30:45Z,156038
3177130814,broxigarchen,,2025-09-02T15:40:43Z,156038
3177150301,dstutt,LGTM,2025-09-02T15:44:42Z,156038
3169449870,boomanaiden154,"LGTM. Thanks. I was meaning to put this back in yesterday.

This should go a lot better than the last time we tried to enable `lfnag-rt` now that we have fully migrated to the runtimes build and don't need to stuff `flang-rt` in with the libc++ testing.",2025-08-29T17:02:35Z,156039
3169624092,nikic,,2025-08-29T18:06:46Z,156039
3172129964,lukel97,LGTM,2025-09-01T05:25:59Z,156037
3172338934,fhahn,"LGTM, thanks",2025-09-01T07:06:32Z,156037
3169075395,erichkeane,"A few nits, else this LGTM.",2025-08-29T14:59:14Z,156036
3169458680,andykaylor,lgtm,2025-08-29T17:05:03Z,156036
3175265416,davemgreen,"LGTM

(I don't think you need to auto-upgrade anything too).",2025-09-02T07:39:40Z,156029
3169158186,mshahneo,,2025-08-29T15:27:31Z,156031
3169325711,ianayl,,2025-08-29T16:21:51Z,156031
3171134796,kuhar,,2025-08-30T17:36:30Z,156031
3177457096,ianayl,,2025-09-02T17:12:24Z,156031
3177459703,ianayl,,2025-09-02T17:13:18Z,156031
3177465377,kuhar,,2025-09-02T17:15:46Z,156031
3177530830,ianayl,,2025-09-02T17:34:59Z,156031
3177586819,kuhar,,2025-09-02T17:55:38Z,156031
3178862002,ianayl,,2025-09-03T04:00:46Z,156031
3180764324,kuhar,LGTM % formatting nits,2025-09-03T13:49:11Z,156031
3169064325,DavidSpickett,"You might be able to apply the skip to the class, instead of repeating it for each function. Can you try that?

One test for example does this:
```
# Windows does not allow quotes in file names.
@skipIf(hostoslist=[""windows""])
@skipIfRemote
class TestGdbRemoteLibrariesSvr4Support(gdbremote_testcase.GdbRemoteTestCaseBase):
    FEATURE_NAME = ""qXfer:libraries-svr4:read""
```
Certain decorators might not work in that position though, so give it a go.",2025-08-29T14:55:52Z,156026
3169147121,DavidSpickett,LGTM!,2025-08-29T15:19:59Z,156026
3182033552,alinas,"Thank you for this update, that's some old code in there.

> The fixupDefs() implementation was also returning after updating a single access, which is not right.

This was a ""how did this ever work O.o"" moment...
",2025-09-03T20:31:19Z,156021
3168661570,RKSimon,,2025-08-29T13:02:18Z,156019
3170227962,shafik,I would have expected additional test coverage since this looks like it would change behavior for out of bound shift amounts.,2025-08-29T20:57:37Z,156019
3169086414,paulwalker-arm,"FYI: I have some WIP work to improve handling of INDEX, specifically to allow finer control for emitting a specific variant.",2025-08-29T15:21:49Z,156024
3168793912,tbaederr,,2025-08-29T13:44:43Z,156017
3168797527,RKSimon,,2025-08-29T13:45:54Z,156017
3168802124,tbaederr,,2025-08-29T13:47:24Z,156017
3169057922,tblah,"Thanks Michael. Makes sense to me but please wait for another review.

David and Pawel: this came up because of a missconfiguration of one of our internal CI bots. We have fixed that configuration now but I mentioned it to Michael anyway as it seemed like a regression.",2025-08-29T14:52:40Z,156018
3169224066,pawosm-arm,,2025-08-29T15:48:25Z,156018
3169635534,pawosm-arm,,2025-08-29T18:11:37Z,156018
3172168126,lukel97,,2025-09-01T05:45:50Z,156016
3172342680,fhahn,"LGTM, thanks",2025-09-01T07:08:05Z,156016
3169652537,fhahn,"LGTM, thanks",2025-08-29T18:17:51Z,156014
3168726837,nikic,"LGTM, assuming no compile-time impact.

If there is impact, could try doing something like `findExistingSCEVInCache(scAddExpr, Expr->operands().drop_begin())` to avoid creating and optimizing an add expression for this lookup.",2025-08-29T13:23:35Z,156013
3168396395,yonillasky,,2025-08-29T11:28:01Z,156007
3168413890,Dinistro,,2025-08-29T11:35:20Z,156007
3168503038,gysit,,2025-08-29T12:08:21Z,156007
3172210740,gysit,LGTM,2025-09-01T06:08:57Z,156007
3172217233,ChuanqiXu9,I am curious about your downstream project using LLVM's coroutine intrinsics.,2025-09-01T06:12:30Z,156007
3168655035,KanRobert,,2025-08-29T13:00:12Z,156002
3168664384,RKSimon,Please can you add test coverage for #155828 as well,2025-08-29T13:03:08Z,156002
3180580569,jmorse,LGTM,2025-09-03T13:03:48Z,156005
3169339922,PragmaTwice,,2025-08-29T16:25:02Z,156000
3169345957,PragmaTwice,,2025-08-29T16:26:20Z,156000
3169460356,PragmaTwice,,2025-08-29T17:05:52Z,156000
3171952501,PragmaTwice,,2025-09-01T02:20:03Z,156000
3171999919,PragmaTwice,,2025-09-01T03:16:35Z,156000
3172355649,PragmaTwice,,2025-09-01T07:12:18Z,156000
3173335514,jpienaar,,2025-09-01T11:48:47Z,156000
3173345812,jpienaar,,2025-09-01T11:52:49Z,156000
3173673887,PragmaTwice,,2025-09-01T13:28:35Z,156000
3173709672,PragmaTwice,,2025-09-01T13:36:57Z,156000
3173960413,PragmaTwice,,2025-09-01T14:52:38Z,156000
3173963127,rolfmorel,,2025-09-01T14:53:45Z,156000
3173698909,joker-eph,,2025-09-01T14:59:44Z,156000
3174068692,PragmaTwice,,2025-09-01T15:36:03Z,156000
3174726713,makslevental,I need to take another pass (not pun intended) but here are some initial non-nit comments.,2025-09-02T02:43:21Z,156000
3174779277,PragmaTwice,,2025-09-02T03:29:20Z,156000
3175050341,PragmaTwice,,2025-09-02T06:29:17Z,156000
3175063113,PragmaTwice,,2025-09-02T06:33:24Z,156000
3175095832,PragmaTwice,,2025-09-02T06:44:37Z,156000
3175723087,PragmaTwice,,2025-09-02T09:38:28Z,156000
3196295092,rolfmorel,,2025-09-08T12:27:26Z,156000
3196300153,rolfmorel,,2025-09-08T12:28:45Z,156000
3196420858,PragmaTwice,,2025-09-08T12:55:47Z,156000
3196431776,makslevental,,2025-09-08T12:58:49Z,156000
3196450425,makslevental,,2025-09-08T13:04:00Z,156000
3196461314,rolfmorel,,2025-09-08T13:07:07Z,156000
3196502310,makslevental,,2025-09-08T13:17:54Z,156000
3196503568,rolfmorel,,2025-09-08T13:18:15Z,156000
3196503938,makslevental,,2025-09-08T13:18:21Z,156000
3196615940,makslevental,,2025-09-08T13:43:00Z,156000
3197250072,jakubtuchol,,2025-09-08T16:21:38Z,156000
3197256339,makslevental,,2025-09-08T16:23:17Z,156000
3197347858,PragmaTwice,,2025-09-08T16:53:39Z,156000
3197387716,makslevental,Excellent work! Bravo!,2025-09-08T17:06:50Z,156000
3197415279,rolfmorel,Looks fine to me. We can iterate on it when we get to supporting dependent dialects.,2025-09-08T17:21:43Z,156000
3197461811,makslevental,,2025-09-08T17:32:37Z,156000
3197463547,makslevental,,2025-09-08T17:33:14Z,156000
3168681956,zero9178,,2025-08-29T13:09:09Z,155997
3168062404,RKSimon,,2025-08-29T09:33:45Z,155995
3168080727,bojle,,2025-08-29T09:38:32Z,155995
3169104679,topperc,,2025-08-29T15:07:40Z,155995
3169504800,mshockwave,,2025-08-29T17:22:34Z,155995
3171012282,bojle,,2025-08-30T11:35:31Z,155995
3171018735,bojle,,2025-08-30T12:07:30Z,155995
3171094302,topperc,,2025-08-30T15:43:08Z,155995
3171096593,topperc,,2025-08-30T15:45:40Z,155995
3171125693,bojle,,2025-08-30T16:58:52Z,155995
3171132640,bojle,,2025-08-30T17:24:10Z,155995
3171292917,topperc,,2025-08-31T01:29:36Z,155995
3171293040,topperc,,2025-08-31T01:30:31Z,155995
3171759849,topperc,LGTM,2025-08-31T18:54:04Z,155995
3179915153,RKSimon,,2025-09-03T10:04:17Z,155995
3180327767,bojle,,2025-09-03T12:08:02Z,155995
3180665591,RKSimon,,2025-09-03T13:24:39Z,155995
3181264321,topperc,,2025-09-03T15:44:08Z,155995
3170697361,kevinsala,LGTM,2025-08-29T23:19:13Z,155990
3172329238,SixWeining,,2025-09-01T07:03:11Z,155994
3168822590,lei137,please address nit before commit.,2025-08-29T13:54:22Z,155991
3170841415,Himadhith,,2025-08-30T02:51:28Z,155991
3170841426,Himadhith,,2025-08-30T02:51:33Z,155991
3172079205,tonykuttai,LGTM,2025-09-01T04:46:11Z,155991
3168453225,gysit,"LGTM but let's give other reviewers that are more familiar with this part of the code base a chance to review as well.
",2025-08-29T11:50:57Z,155989
3196877588,bhandarkar-pranav,"Thank you for the PR, @ergawy. I have left some minor comments.",2025-09-09T05:00:23Z,155987
3199299159,ergawy,,2025-09-09T05:42:48Z,155987
3199342765,ergawy,,2025-09-09T05:50:40Z,155987
3199343946,ergawy,,2025-09-09T05:50:46Z,155987
3199345981,ergawy,,2025-09-09T05:51:03Z,155987
3201325358,skatrak,"Thank you Kareem, this generally LGTM. Just a couple of small comments.",2025-09-09T14:16:32Z,155987
3204326741,bhandarkar-pranav,"LGTM, but please wait for @skatrak to approve before merging.",2025-09-10T03:56:05Z,155987
3204886598,ergawy,,2025-09-10T07:45:46Z,155987
3204886915,ergawy,,2025-09-10T07:45:52Z,155987
3204887183,ergawy,,2025-09-10T07:45:58Z,155987
3204887549,ergawy,,2025-09-10T07:46:05Z,155987
3204887851,ergawy,,2025-09-10T07:46:10Z,155987
3204888434,ergawy,,2025-09-10T07:46:21Z,155987
3204888771,ergawy,,2025-09-10T07:46:28Z,155987
3205713145,skatrak,"Thanks for the updates, LGTM. Just a minor tweak request.",2025-09-10T11:30:38Z,155987
3205936604,ergawy,,2025-09-10T12:30:10Z,155987
3167826599,zero9178,,2025-08-29T08:16:36Z,155985
3175332473,lukel97,,2025-09-02T08:01:05Z,155981
3175349915,fhahn,,2025-09-02T08:08:40Z,155981
3176510465,alexey-bataev,,2025-09-02T13:13:01Z,155981
3176631125,Mel-Chen,,2025-09-02T13:42:06Z,155981
3176636641,Mel-Chen,,2025-09-02T13:43:08Z,155981
3177589179,fhahn,"LGTM, thanks",2025-09-02T17:56:26Z,155981
3168317516,arsenm,,2025-08-29T10:55:27Z,155978
3169143750,EugeneZelenko,,2025-08-29T15:20:53Z,155982
3171275772,flovent,,2025-08-31T00:00:34Z,155982
3171285028,HerrCai0907,"LGTM.
since you have already changing the matcher a lot. could you give more meaningful name for each locals. e.g. Any, Condition, ...",2025-08-31T01:05:38Z,155982
3171309259,zwuis,,2025-08-31T02:16:58Z,155982
3171326331,flovent,,2025-08-31T03:08:29Z,155982
3171837157,HerrCai0907,,2025-08-31T23:30:52Z,155982
3171954188,zwuis,,2025-09-01T02:22:10Z,155982
3181028015,EugeneZelenko,,2025-09-03T14:43:59Z,155982
3194577253,vbvictor,LGTM,2025-09-07T20:19:16Z,155982
3194621517,EugeneZelenko,,2025-09-07T22:01:40Z,155982
3167564050,nikic,,2025-08-29T06:43:13Z,155977
3169143035,tgymnich,,2025-08-29T15:18:33Z,155977
3167414604,arsenm,,2025-08-29T05:31:16Z,155976
3168321491,arsenm,,2025-08-29T10:57:08Z,155975
3168710084,kuhar,,2025-08-29T13:18:12Z,155975
3168323853,arsenm,,2025-08-29T10:58:06Z,155974
3168711109,kuhar,,2025-08-29T13:18:22Z,155974
3167394107,topperc,LGTM,2025-08-29T05:18:34Z,155973
3167386257,topperc,,2025-08-29T05:17:42Z,155972
3167411165,ReVe1uv,,2025-08-29T05:29:13Z,155972
3167564058,ReVe1uv,,2025-08-29T06:43:13Z,155972
3168303870,arsenm,,2025-08-29T10:53:53Z,155972
3169300792,ReVe1uv,,2025-08-29T16:13:13Z,155972
3169435518,ReVe1uv,,2025-08-29T16:55:50Z,155972
3170057865,topperc,LGTM,2025-08-29T20:21:56Z,155972
3170890451,ReVe1uv,,2025-08-30T06:04:05Z,155972
3167415051,MaskRay,,2025-08-29T05:31:34Z,155970
3167415246,MaskRay,,2025-08-29T05:31:41Z,155970
3169377949,davidtrevelyan,,2025-08-29T16:35:36Z,155970
3167243003,phoebewang,"LGTM, thanks!",2025-08-29T03:44:25Z,155968
3167332183,arsenm,,2025-08-29T04:37:41Z,155966
3167192274,vitalybuka,LGTM if cast is acceptable ,2025-08-29T03:07:18Z,155964
3167240823,SixWeining,,2025-08-29T03:42:54Z,155964
3167160666,arsenm,,2025-08-29T02:42:49Z,155961
3167236265,jacquesguan,,2025-08-29T03:38:40Z,155961
3168322658,arsenm,,2025-08-29T10:57:37Z,155961
3169147620,topperc,LGTM,2025-08-29T15:20:10Z,155961
3167152503,mtrofin,,2025-08-29T02:35:54Z,155957
3167150859,zhaoqi5,,2025-08-29T02:34:40Z,155960
3167153623,zhaoqi5,,2025-08-29T02:36:57Z,155960
3167463692,heiher,,2025-08-29T05:58:49Z,155960
3167540937,tangaac,,2025-08-29T06:32:26Z,155960
3171063202,heiher,,2025-08-30T14:36:27Z,155960
3172666623,heiher,LGTM. Thanks!,2025-09-01T08:35:11Z,155960
3172813646,tangaac,,2025-09-01T09:11:58Z,155960
3172838937,heiher,,2025-09-01T09:20:08Z,155960
3169532623,petrhosek,,2025-08-29T17:33:14Z,155958
3170916024,MaskRay,,2025-08-30T06:52:46Z,155955
3167497687,kbeyls,It makes a lot of sense to merge this to the release branch.,2025-08-29T06:11:58Z,155954
3167905941,DavidSpickett,"TIL what FPA is https://developer.arm.com/documentation/dui0056/d/using-the-procedure-call-standard/floating-point-options/the-fpa-architecture. Sort of, never come across it before. We don't have the register details for it anyway so makes sense to ignore it.

Agree with adding this feature, have some comments on the implementation.",2025-08-29T08:58:30Z,155956
3170772810,igorkudrin,,2025-08-30T00:58:13Z,155956
3170776451,igorkudrin,,2025-08-30T01:00:48Z,155956
3170803309,igorkudrin,,2025-08-30T01:23:46Z,155956
3170821078,igorkudrin,,2025-08-30T01:58:44Z,155956
3172716430,DavidSpickett,,2025-09-01T08:45:56Z,155956
3172769315,DavidSpickett,,2025-09-01T08:58:51Z,155956
3172776019,DavidSpickett,,2025-09-01T09:00:54Z,155956
3172800022,DavidSpickett,,2025-09-01T09:07:44Z,155956
3183638122,igorkudrin,,2025-09-04T06:25:30Z,155956
3184863346,DavidSpickett,"I wanted to say merge this into the existing `linux-arm.core` but I can't find any source for it.

So I'm ok with this being its own thing, and if you do have time, extending it to set GPR and replacing the existing core file would be great.",2025-09-04T12:14:27Z,155956
3187478636,igorkudrin,,2025-09-04T22:46:53Z,155956
3195721385,DavidSpickett,LGTM,2025-09-08T09:29:27Z,155956
3166958572,lenary,LGTM,2025-08-29T00:16:15Z,155950
3168366808,tblah,"LGTM.

nit: I agree the tests should be updated. I don't mind doing that for you in a separate PR if you don't have time. I understand the test conflicts are only because of my revert.",2025-08-29T11:15:37Z,155949
3167061823,ChuanqiXu9,,2025-08-29T01:40:33Z,155947
3166901848,charithaintc,LGTM % comments. ,2025-08-28T23:37:37Z,155946
3166926569,mshahneo,LGTM.,2025-08-28T23:50:21Z,155946
3167868254,DavidSpickett,"LGTM, thanks!",2025-08-29T08:31:06Z,155942
3166841553,fmayer,,2025-08-28T23:18:32Z,155944
3170750865,vitalybuka,,2025-08-30T00:12:44Z,155944
3170769175,thurstond,,2025-08-30T00:48:56Z,155944
3170820765,vitalybuka,,2025-08-30T01:57:14Z,155944
3170821725,vitalybuka,,2025-08-30T02:01:41Z,155944
3170821771,vitalybuka,,2025-08-30T02:01:52Z,155944
3170826582,thurstond,,2025-08-30T02:23:22Z,155944
3170829318,thurstond,,2025-08-30T02:35:50Z,155944
3170917940,vitalybuka,,2025-08-30T06:58:57Z,155944
3170920159,thurstond,,2025-08-30T07:07:34Z,155944
3183068756,vitalybuka,,2025-09-04T01:14:42Z,155944
3183127071,thurstond,,2025-09-04T01:41:17Z,155944
3187561968,thurstond,,2025-09-04T23:51:23Z,155944
3190877340,thurstond,,2025-09-05T21:51:04Z,155944
3166840459,fmayer,,2025-08-28T23:18:24Z,155943
3166913261,jimingham,,2025-08-28T23:37:40Z,155939
3166923848,jimingham,,2025-08-28T23:44:17Z,155939
3166925212,jimingham,,2025-08-28T23:45:30Z,155939
3166928603,jimingham,,2025-08-28T23:48:35Z,155939
3166930252,jimingham,,2025-08-28T23:50:10Z,155939
3166978909,jimingham,LGTM,2025-08-29T00:34:19Z,155939
3167607750,Michael137,,2025-08-29T07:02:09Z,155939
3166774144,tstellar,"This has a lot of unrelated changes, can you remove them.",2025-08-28T22:55:09Z,155938
3166733348,fmayer,,2025-08-28T22:25:07Z,155934
3166873444,lenary,LGTM,2025-08-28T23:25:49Z,155935
3167189668,wangpc-pp,LGTM when scanning the test diffs.,2025-09-01T06:45:21Z,155935
3173340819,lukel97,,2025-09-01T12:00:06Z,155935
3182880876,preames,,2025-09-03T23:33:01Z,155935
3182899893,topperc,,2025-09-03T23:39:04Z,155935
3182905481,preames,LGTM once style changes addressed (use reasonable judgement).  This is clearly a net improvement.  ,2025-09-03T23:43:59Z,155935
3182911868,preames,,2025-09-03T23:50:07Z,155935
3182912006,preames,,2025-09-03T23:50:14Z,155935
3182922506,topperc,,2025-09-03T23:59:58Z,155935
3182923995,topperc,,2025-09-04T00:01:22Z,155935
3166718399,fmayer,,2025-08-28T22:19:09Z,155933
3166732940,thurstond,,2025-08-28T22:25:01Z,155933
3167727225,philnik777,"I'd really like to know what the ""fallout"" here is before we merge something into a release branch that has perfectly defined behaviour.",2025-08-29T07:44:16Z,155932
3189276164,philnik777,"> > I'd really like to know what the ""fallout"" here is before we merge something into a release branch that has perfectly defined behaviour.
> 
> The fallout is that some people are running with `-fsanitize=unsigned-integer-overflow` and that started breaking. In our case, some folks were even running with that sanitizer in production and that caused runtime issues.
> 
> I disagree that this has perfectly well defined behavior. That's a pedantic way to view things.

Sure, it is, but that doesn't make it not be the case.

> We all agree that `log(0)` is undefined, and in fact our call to `log(0)` returned something that made no sense. The code only happened to work because we were then ignoring that invalid result due to other conditions (`first == last` inside `__introsort`).

I would agree that what we returned was not intentional, but that doesn't make it wrong or undefined.

Anyways, my real objection here was that the underlying issue isn't addressed - namely that we have no coverage for the integer sanitizer. Since there is a party willing to fix that now I'm happy with merging this.

",2025-09-05T13:01:40Z,155932
3166708777,efriedma-quic,"Please don't ""@"" people in commit messages; it interacts badly with GitHub.  Specifically, it causes a bunch of notification spam when people cherry-pick the change into various forks.

Otherwise LGTM.",2025-08-28T22:12:37Z,155930
3166993059,efriedma-quic,,2025-08-29T00:46:27Z,155930
3169580831,ilovepi,"LGTM. CI failures seem unrelated, so a rebase will probably fix.",2025-08-29T17:53:36Z,155926
3166892075,andykaylor,,2025-08-28T23:58:22Z,155924
3168746206,erichkeane,,2025-08-29T13:41:36Z,155924
3169024252,erichkeane,,2025-08-29T14:43:04Z,155924
3169072050,erichkeane,,2025-08-29T14:56:59Z,155924
3169133491,mmha,,2025-08-29T15:16:02Z,155924
3170505641,andykaylor,lgtm,2025-08-29T22:32:05Z,155924
3166581575,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR refactors the `ptxas` feature detection system in LLVM's lit testing framework to move from CUDA toolkit version-based checks to more granular ISA version and architecture-specific checks. This enables more precise testing by checking for specific SM architectures and PTX ISA versions that ptxas supports.

Key changes include:
- Refactored ptxas version detection and feature availability functions
- Updated test files to use new granular feature checks (`ptxas-sm_XX`, `ptxas-isa-X.Y`, `ptxas-ptr32`)
- Replaced broad version checks with specific capability-based checks

### Reviewed Changes

Copilot reviewed 175 out of 175 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| llvm/test/lit.cfg.py | Completely refactored ptxas feature detection with new functions for ISA versions, SM architectures, and address size support |
| Various .ll/.py test files | Updated from version-based ptxas checks to granular feature-based checks using new ptxas-sm_XX and ptxas-isa-X.Y patterns |


<details>
<summary>Comments suppressed due to low confidence (3)</summary>




</details>

",2025-08-28T21:20:46Z,155923
3169689817,Artem-B,,2025-08-29T18:35:08Z,155923
3169820505,vvereschaka,"@justinfargnoli ,

I see `atomics-b128.ll` test failures on the windows builders:
```
FAIL: LLVM :: CodeGen/NVPTX/atomics-b128.ll (16886 of 60734)
******************** TEST 'LLVM :: CodeGen/NVPTX/atomics-b128.ll' FAILED ********************
Exit Code: 4294967295

Command Output (stdout):
--
# RUN: at line 2
not c:\buildbot\temp\build\bin\llc.exe < C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll -mcpu=sm_90 -mattr=+ptx82 2>&1 | c:\buildbot\temp\build\bin\filecheck.exe C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll --check-prefix=ERROR
# executed command: not 'c:\buildbot\temp\build\bin\llc.exe' -mcpu=sm_90 -mattr=+ptx82
# executed command: 'c:\buildbot\temp\build\bin\filecheck.exe' 'C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll' --check-prefix=ERROR
# RUN: at line 3
not c:\buildbot\temp\build\bin\llc.exe < C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll -mcpu=sm_80 -mattr=+ptx84 2>&1 | c:\buildbot\temp\build\bin\filecheck.exe C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll --check-prefix=ERROR
# executed command: not 'c:\buildbot\temp\build\bin\llc.exe' -mcpu=sm_80 -mattr=+ptx84
# executed command: 'c:\buildbot\temp\build\bin\filecheck.exe' 'C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll' --check-prefix=ERROR
# RUN: at line 4
c:\buildbot\temp\build\bin\llc.exe < C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll -mcpu=sm_90 -mattr=+ptx84 | c:\buildbot\temp\build\bin\filecheck.exe C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll --check-prefix=CHECK
# executed command: 'c:\buildbot\temp\build\bin\llc.exe' -mcpu=sm_90 -mattr=+ptx84
# executed command: 'c:\buildbot\temp\build\bin\filecheck.exe' 'C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll' --check-prefix=CHECK
# RUN: at line 5
c:\buildbot\temp\build\bin\llc.exe < C:\buildbot\temp\llvm-project\llvm\test\CodeGen\NVPTX\atomics-b128.ll -mcpu=sm_90 -mattr=+ptx84 | c:/buildbot/latest-cuda/bin/ptxas.exe -c - -arch=sm_90
# executed command: 'c:\buildbot\temp\build\bin\llc.exe' -mcpu=sm_90 -mattr=+ptx84
# executed command: c:/buildbot/latest-cuda/bin/ptxas.exe -c - -arch=sm_90
# .---command stdout------------
# | ptxas C:\Users\buildbot\AppData\Local\Temp\4\lit-tmp-xv6morib/tmpxft_000008d4_00000000-0_stdin, line 1082; error   : Unknown modifier '.seq_cst'
# | ptxas fatal   : Ptx assembly aborted due to errors
# `-----------------------------
# error: command failed with exit status: 0xffffffff

--

********************
```
I see the same problem on the windows buildbots for the past 20 hours.
https://lab.llvm.org/buildbot/#/builders/54/builds/12254/steps/7/logs/FAIL__LLVM__atomics-b128_ll

Do you plan to fix this test in the mainline?",2025-08-29T19:20:57Z,155923
3170548920,vvereschaka,Thank you @justinfargnoli ,2025-08-29T22:41:16Z,155923
3166544818,justinfargnoli,Approving to unblock CI.,2025-08-28T21:10:30Z,155921
3166549852,justinfargnoli,"Change LGTM, but it'd be nice to get a post-commit review from someone that reviewed #154852. ",2025-08-28T21:16:53Z,155921
3166608161,Artem-B,,2025-08-28T21:33:54Z,155921
3166609773,AlexMaclean,,2025-08-28T21:34:46Z,155921
3186741286,teresajohnson,,2025-09-04T18:57:25Z,155918
3167849807,philnik777,,2025-08-29T08:24:38Z,155916
3166440927,farzonl,,2025-08-28T20:38:24Z,155917
3166347245,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR reverts commit #154439 which refactored the available `ptxas` features. The revert restores the previous, simpler approach to managing ptxas version detection and feature availability in the LLVM test infrastructure.

- Simplifies ptxas version detection by removing complex ISA version mapping and SM architecture support detection
- Replaces granular `ptxas-isa-*` and `ptxas-sm_*` features with straightforward `ptxas-X.Y` version-based features
- Updates test conditions across numerous NVPTX test files to use the restored version-based feature checks

### Reviewed Changes

Copilot reviewed 174 out of 174 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| llvm/test/lit.cfg.py | Reverts ptxas feature detection to simpler version-based approach, removing ISA and SM architecture checks |
| Multiple .ll/.py test files | Updates test conditions from `ptxas-isa-*`/`ptxas-sm_*` to `ptxas-X.Y` version checks or generic `ptxas` feature |


<details>
<summary>Comments suppressed due to low confidence (4)</summary>





</details>

",2025-08-28T20:09:13Z,155914
3166445405,vvereschaka,,2025-08-28T20:40:16Z,155914
3166496525,AlexMaclean,,2025-08-28T20:59:14Z,155914
3166348052,klausler,,2025-08-28T20:09:34Z,155913
3167013872,shafik,Thank you for the quick fix!,2025-08-29T01:04:29Z,155904
3166325533,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR replaces f-string formatting with `.format()` method calls for string formatting in the lit configuration file. The change affects error messages and feature name generation in PTXAS-related functions.

- Converts f-string literals to `.format()` method calls for consistency
- Updates RuntimeError messages and ToolSubst parameters
- Modifies feature name generation for PTXAS versions and architectures



",2025-08-28T20:03:55Z,155912
3166018676,devnexen,,2025-08-28T18:16:12Z,155899
3168730483,fhahn,,2025-08-29T13:28:10Z,155911
3168979187,nikic,,2025-08-29T14:31:15Z,155911
3169180847,nikic,,2025-08-29T15:31:23Z,155911
3169663542,fhahn,"LGTM, thanks",2025-08-29T18:23:07Z,155911
3169950309,nikic,,2025-08-29T19:52:03Z,155911
3171103661,dtcxzyw,,2025-08-30T16:01:09Z,155911
3166328279,eugeneepshteyn,,2025-08-28T20:04:35Z,155909
3166330073,eugeneepshteyn,,2025-08-28T20:04:47Z,155909
3166344539,klausler,,2025-08-28T20:08:16Z,155909
3166354180,akuhlens,,2025-08-28T20:11:55Z,155909
3166369350,klausler,,2025-08-28T20:18:01Z,155909
3166068502,rnk,"Thanks, I confirmed the provided test fails before this PR.",2025-08-28T18:31:35Z,155900
3166129893,mizvekov,,2025-08-28T18:53:47Z,155900
3166167178,RKSimon,,2025-08-28T19:07:28Z,155896
3165951179,lntue,,2025-08-28T17:53:59Z,155894
3168387881,tbaederr,,2025-08-29T11:24:18Z,155891
3165604565,asl,,2025-08-28T16:20:56Z,155877
3165619865,rampitec,,2025-08-28T16:25:50Z,155882
3166010725,topperc,,2025-08-28T18:13:17Z,155888
3171442494,sunshaoce,,2025-08-31T06:42:11Z,155888
3177349098,topperc,,2025-09-02T16:34:56Z,155888
3177545103,sunshaoce,,2025-09-02T17:40:24Z,155888
3186216477,topperc,,2025-09-04T16:54:52Z,155888
3186219172,topperc,,2025-09-04T16:55:51Z,155888
3186250646,sunshaoce,,2025-09-04T17:05:01Z,155888
3186360062,topperc,,2025-09-04T17:31:59Z,155888
3186391625,sunshaoce,,2025-09-04T17:38:14Z,155888
3186619652,topperc,,2025-09-04T18:29:14Z,155888
3186928456,sunshaoce,,2025-09-04T19:42:34Z,155888
3186950271,topperc,LGTM,2025-09-04T19:47:08Z,155888
3165602224,asl,,2025-08-28T16:20:09Z,155874
